Wall time,Step,Value
1692701158.019218,6615,0.318619966506958
1692701162.4946392,6715,0.31935030221939087
1692701172.197186,6880,0.27957743406295776
1692701177.124202,6980,0.47812578082084656
1692701181.954453,7080,0.21819163858890533
1692701186.891642,7180,0.2716788351535797
1692701191.584825,7280,0.4879622459411621
1692701201.545602,7445,0.3490699529647827
1692701206.3132238,7545,0.22031138837337494
1692701211.611865,7645,0.5054277777671814
1692701216.499048,7745,0.41841012239456177
1692701221.015156,7845,0.4106771647930145
1692701230.3000178,8010,0.2810514271259308
1692701234.401404,8110,0.5723541975021362
1692701240.363565,8210,0.2977884113788605
1692701246.081877,8310,0.31193968653678894
1692701251.128567,8410,0.3984636962413788
1692701262.0352561,8575,0.40064841508865356
1692701266.640136,8675,0.32158851623535156
1692701271.948938,8775,0.19300809502601624
1692701276.846333,8875,0.2551395297050476
1692701282.1732008,8975,0.3633081614971161
1692701291.287816,9140,0.4097347855567932
1692701296.382369,9240,0.20093373954296112
1692701301.012285,9340,0.34513914585113525
1692701306.0379488,9440,0.39763516187667847
1692701310.534105,9540,0.24357661604881287
1692701320.855021,9705,0.428978830575943
1692701324.9095109,9805,0.282200425863266
1692701329.858725,9905,0.19581341743469238
1692701334.951731,10005,0.5181949138641357
1692701340.425247,10105,0.3365800976753235
1692701350.475432,10270,0.3257237672805786
1692701356.7005062,10370,0.20466043055057526
1692701361.4629672,10470,0.3891708254814148
1692701365.971541,10570,0.5196154117584229
1692701370.4416661,10670,0.295280396938324
1692701379.629644,10835,0.15421152114868164
1692701384.8110049,10935,0.3348538279533386
1692701390.0042398,11035,0.2507588565349579
1692701395.071625,11135,0.24864444136619568
1692701399.431651,11235,0.21348175406455994
1692701409.828026,11400,0.42474454641342163
1692701414.476546,11500,0.29881083965301514
1692701418.993385,11600,0.505788266658783
1692701423.403527,11700,0.19433104991912842
1692701428.444948,11800,0.3348800837993622
1692701438.803596,11965,0.23739098012447357
1692701443.458996,12065,0.3565502464771271
1692701448.516406,12165,0.26895642280578613
1692701453.243634,12265,0.22418279945850372
1692701457.6862972,12365,0.21652548015117645
1692701468.328099,12530,0.2252279669046402
1692701473.1302998,12630,0.2568030059337616
1692701477.5466912,12730,0.9083123207092285
1692701482.8193789,12830,0.44320470094680786
1692701486.84307,12930,0.3606521487236023
1692701498.370344,13095,0.1899482011795044
1692701503.380102,13195,0.27404478192329407
1692701507.575922,13295,0.3661704659461975
1692701511.984653,13395,0.25760743021965027
1692701516.939028,13495,0.31742995977401733
1692701526.8403158,13660,0.30414050817489624
1692701532.137532,13760,0.28642737865448
1692701537.268704,13860,0.18107163906097412
1692701541.956485,13960,0.2752748131752014
1692701546.5525959,14060,0.23221874237060547
1692701556.393449,14225,0.2567533254623413
1692701561.246322,14325,0.24109764397144318
1692701566.359004,14425,0.2281777411699295
1692701571.218911,14525,0.2405853569507599
1692701576.1456032,14625,0.23615390062332153
1692701586.206074,14790,0.19260886311531067
1692701590.449019,14890,0.3486522436141968
1692701595.613848,14990,0.3376908004283905
1692701599.694219,15090,0.26193395256996155
1692701605.432249,15190,0.14002396166324615
1692701615.587024,15355,0.33025360107421875
1692701621.163989,15455,0.15591849386692047
1692701625.788862,15555,0.4111858308315277
1692701630.271977,15655,0.34607571363449097
1692701634.939467,15755,0.16949398815631866
1692701644.76796,15920,0.3875381648540497
1692701650.3374348,16020,0.36980754137039185
1692701654.5370822,16120,0.44421350955963135
1692701658.842439,16220,0.38321244716644287
1692701663.973446,16320,0.24580304324626923
1692701673.780855,16485,0.5257400870323181
1692701678.5622349,16585,0.2598778009414673
1692701683.282505,16685,0.25224125385284424
1692701688.50484,16785,0.359417200088501
1692701693.388341,16885,0.30212119221687317
1692701704.187389,17050,0.43546125292778015
1692701708.5836852,17150,0.24585340917110443
1692701713.806378,17250,0.2764887511730194
1692701718.827125,17350,0.36555159091949463
1692701723.236924,17450,0.26773056387901306
1692701733.459324,17615,0.12252167612314224
1692701738.462535,17715,0.2089301347732544
1692701743.1396558,17815,0.17583395540714264
1692701747.976465,17915,0.2469969391822815
1692701752.549738,18015,0.368184357881546
1692701763.142755,18180,0.2097816914319992
1692701767.840857,18280,0.24797263741493225
1692701771.978375,18380,0.2744709253311157
1692701776.892461,18480,0.329574316740036
1692701781.6484191,18580,0.14753685891628265
1692701792.128878,18745,0.1921348124742508
1692701796.7955441,18845,0.09642066806554794
1692701801.786918,18945,0.1494622379541397
1692701807.073706,19045,0.19677062332630157
1692701811.2196648,19145,0.31491369009017944
1692701821.951763,19310,0.21865537762641907
1692701826.490096,19410,0.28551462292671204
1692701830.986881,19510,0.22989962995052338
1692701836.0819762,19610,0.33154261112213135
1692701841.4332411,19710,0.21206170320510864
1692701852.7603421,19875,0.3537125587463379
1692701857.701183,19975,0.17315958440303802
1692701862.68167,20075,0.13856512308120728
1692701867.964055,20175,0.4206750690937042
1692701873.359943,20275,0.30047479271888733
1692701885.2471669,20440,0.3287815749645233
1692701891.21435,20540,0.36506569385528564
1692701896.622713,20640,0.1438247710466385
1692701901.528715,20740,0.2637667953968048
1692701906.666525,20840,0.2590397000312805
1692701917.9273841,21005,0.17426639795303345
1692701923.218967,21105,0.1722315549850464
1692701928.533542,21205,0.19166357815265656
1692701933.750293,21305,0.1877637803554535
1692701939.464323,21405,0.34123653173446655
1692701949.964,21570,0.24196591973304749
1692701955.114707,21670,0.31088799238204956
1692701959.815053,21770,0.21745650470256805
1692701965.5229921,21870,0.35541877150535583
1692701970.73837,21970,0.3240499794483185
1692701982.846538,22135,0.07527375221252441
1692701988.377533,22235,0.10510215908288956
1692701993.522797,22335,0.33628836274147034
1692701999.1027079,22435,0.18284520506858826
1692702004.4807749,22535,0.2223367840051651
1692702015.278364,22700,0.27781349420547485
1692702020.920238,22800,0.14208485186100006
1692702025.8544178,22900,0.15846286714076996
1692702031.6410081,23000,0.09004106372594833
1692702037.334523,23100,0.42991095781326294
1692702047.8379672,23265,0.18139241635799408
1692702053.597736,23365,0.09637819230556488
1692702058.82015,23465,0.25554293394088745
1692702064.4556942,23565,0.17370057106018066
1692702070.107003,23665,0.6537823677062988
1692702081.09198,23830,0.34211426973342896
1692702086.551552,23930,0.14809063076972961
1692702092.1445272,24030,0.13112027943134308
1692702097.3997629,24130,0.2359926700592041
1692702103.126824,24230,0.11099738627672195
1692702115.097364,24395,0.20499436557292938
1692702120.373875,24495,0.18454331159591675
1692702125.7439518,24595,0.18742580711841583
1692702130.4195058,24695,0.1236925944685936
1692702136.099933,24795,0.1479637324810028
1692702147.938635,24960,0.2305760681629181
1692702153.1306949,25060,0.23486164212226868
1692702158.3211882,25160,0.22530899941921234
1692702163.6594791,25260,0.1607174575328827
1692702169.733001,25360,0.4915318489074707
1692702181.288809,25525,0.13263291120529175
1692702187.069738,25625,0.250456303358078
1692702192.5281432,25725,0.16526822745800018
1692702197.704361,25825,0.16344618797302246
1692702203.08209,25925,0.13499754667282104
1692702215.153855,26090,0.21550674736499786
1692702221.732613,26190,0.18616561591625214
1692702227.479386,26290,0.22129295766353607
1692702232.769154,26390,0.16418923437595367
1692702238.048007,26490,0.1616094708442688
1692702249.57465,26655,0.22459816932678223
1692702255.14367,26755,0.31942230463027954
1692702260.796066,26855,0.10793370008468628
1692702266.456331,26955,0.15429258346557617
1692702272.395332,27055,0.17668785154819489
1692702283.45135,27220,0.06970079243183136
1692702289.255828,27320,0.17363624274730682
1692702295.007149,27420,0.18575343489646912
1692702300.942592,27520,0.2676100730895996
1692702306.472579,27620,0.22177690267562866
1692702318.417823,27785,0.12349364906549454
1692702324.259886,27885,0.11340637505054474
1692702330.035556,27985,0.41416552662849426
1692702335.5722198,28085,0.10372878611087799
1692702340.998312,28185,0.18690361082553864
